Zp,VpVs ratio,Lithology,Porosity
8.5010049e+03,1.8355000e+00,5.0000000e+00,1.9910000e-01
8.7399727e+03,1.8246000e+00,5.0000000e+00,1.9100000e-01
9.0037197e+03,1.8140000e+00,5.0000000e+00,2.0690000e-01
9.1220215e+03,1.8098000e+00,3.0000000e+00,1.7330000e-01
9.1286719e+03,1.8103000e+00,3.0000000e+00,1.7260000e-01
8.9964912e+03,1.8176000e+00,4.0000000e+00,1.7630000e-01
8.8500674e+03,1.8249000e+00,4.0000000e+00,1.8180000e-01
8.6975059e+03,1.8320000e+00,4.0000000e+00,1.8830000e-01
8.5832578e+03,1.8372000e+00,4.0000000e+00,1.9350000e-01
8.5397021e+03,1.8395000e+00,4.0000000e+00,1.9530000e-01
8.5986982e+03,1.8370000e+00,4.0000000e+00,1.9260000e-01
8.8086934e+03,1.8282000e+00,4.0000000e+00,1.8300000e-01
9.2260967e+03,1.8132000e+00,4.0000000e+00,1.6640000e-01
9.8591191e+03,1.7981000e+00,4.0000000e+00,1.5060000e-01
1.0678633e+04,1.7893000e+00,3.0000000e+00,1.3620000e-01
1.1513460e+04,1.7870000e+00,3.0000000e+00,1.1740000e-01
1.2197852e+04,1.7874000e+00,3.0000000e+00,9.8700000e-02
1.2365158e+04,1.7922000e+00,3.0000000e+00,9.2100000e-02
1.2107442e+04,1.8062000e+00,3.0000000e+00,9.1600000e-02
1.1383804e+04,1.8353000e+00,3.0000000e+00,8.4100000e-02
1.0750570e+04,1.8592000e+00,3.0000000e+00,6.9400000e-02
1.0212810e+04,1.8783000e+00,1.0000000e+00,6.4800000e-02
9.9248145e+03,1.8905000e+00,2.0000000e+00,6.7800000e-02
1.0018936e+04,1.8943000e+00,2.0000000e+00,5.8000000e-02
1.0635887e+04,1.8854000e+00,2.0000000e+00,3.8200000e-02
1.1444198e+04,1.8639000e+00,2.0000000e+00,4.5700000e-02
1.1910854e+04,1.8464000e+00,2.0000000e+00,5.9300000e-02
1.1776079e+04,1.8417000e+00,2.0000000e+00,6.8400000e-02
1.1258540e+04,1.8444000e+00,3.0000000e+00,7.6400000e-02
1.0509052e+04,1.8515000e+00,3.0000000e+00,8.4700000e-02
9.6896768e+03,1.8635000e+00,4.0000000e+00,1.0830000e-01
9.0390225e+03,1.8743000e+00,4.0000000e+00,1.4550000e-01
8.7690469e+03,1.8806000e+00,4.0000000e+00,1.6290000e-01
8.8800723e+03,1.8789000e+00,4.0000000e+00,1.5520000e-01
9.2891436e+03,1.8683000e+00,3.0000000e+00,1.3040000e-01
9.7283389e+03,1.8552000e+00,3.0000000e+00,1.1150000e-01
1.0060523e+04,1.8423000e+00,2.0000000e+00,1.0720000e-01
1.0162669e+04,1.8353000e+00,2.0000000e+00,1.1020000e-01
1.0197945e+04,1.8290000e+00,3.0000000e+00,1.1510000e-01
1.0224318e+04,1.8223000e+00,4.0000000e+00,1.2050000e-01
1.0117469e+04,1.8185000e+00,4.0000000e+00,1.2660000e-01
9.6450322e+03,1.8214000e+00,2.0000000e+00,1.4050000e-01
9.3443193e+03,1.8235000e+00,3.0000000e+00,1.4720000e-01
9.3297539e+03,1.8196000e+00,4.0000000e+00,1.7020000e-01
9.3953213e+03,1.8152000e+00,4.0000000e+00,2.3400000e-01
9.1806270e+03,1.8199000e+00,4.0000000e+00,2.0440000e-01
8.7431621e+03,1.8322000e+00,3.0000000e+00,1.7080000e-01
8.5460938e+03,1.8389000e+00,4.0000000e+00,2.0580000e-01
8.5155371e+03,1.8403000e+00,4.0000000e+00,2.5030000e-01
8.4417197e+03,1.8440000e+00,4.0000000e+00,2.4380000e-01
8.2915508e+03,1.8499000e+00,4.0000000e+00,2.2800000e-01
8.2862041e+03,1.8498000e+00,4.0000000e+00,2.1910000e-01
8.4300381e+03,1.8431000e+00,4.0000000e+00,2.2190000e-01
8.5201133e+03,1.8389000e+00,4.0000000e+00,2.3930000e-01
8.4646836e+03,1.8418000e+00,4.0000000e+00,2.1080000e-01
8.2776768e+03,1.8512000e+00,4.0000000e+00,1.9750000e-01
8.0683867e+03,1.8620000e+00,4.0000000e+00,2.2000000e-01
7.8455347e+03,1.8743000e+00,4.0000000e+00,2.4850000e-01
7.5096260e+03,1.8941000e+00,4.0000000e+00,2.7150000e-01
7.2551724e+03,1.9113000e+00,4.0000000e+00,2.7450000e-01
7.0607578e+03,1.9263000e+00,4.0000000e+00,2.7690000e-01
6.9739233e+03,1.9337000e+00,4.0000000e+00,2.8650000e-01
6.9338809e+03,1.9381000e+00,4.0000000e+00,2.9020000e-01
6.8954624e+03,1.9443000e+00,4.0000000e+00,2.8770000e-01
6.8605273e+03,1.9505000e+00,4.0000000e+00,2.7820000e-01
6.8254497e+03,1.9562000e+00,4.0000000e+00,2.7740000e-01
6.8115220e+03,1.9592000e+00,4.0000000e+00,2.7800000e-01
6.8181392e+03,1.9599000e+00,4.0000000e+00,2.7810000e-01
6.8219917e+03,1.9604000e+00,4.0000000e+00,2.7720000e-01
6.8269263e+03,1.9595000e+00,4.0000000e+00,2.6790000e-01
6.8630190e+03,1.9538000e+00,4.0000000e+00,2.6330000e-01
6.9235820e+03,1.9456000e+00,4.0000000e+00,2.7250000e-01
6.9938486e+03,1.9369000e+00,4.0000000e+00,2.9060000e-01
7.0474189e+03,1.9306000e+00,4.0000000e+00,2.7490000e-01
7.1225171e+03,1.9222000e+00,4.0000000e+00,2.5470000e-01
7.2971206e+03,1.9065000e+00,4.0000000e+00,2.6170000e-01
7.5247642e+03,1.8897000e+00,4.0000000e+00,2.6960000e-01
7.8442031e+03,1.8702000e+00,4.0000000e+00,2.6140000e-01
8.0919058e+03,1.8568000e+00,4.0000000e+00,2.3600000e-01
8.2595410e+03,1.8477000e+00,4.0000000e+00,2.1840000e-01
8.3850986e+03,1.8413000e+00,4.0000000e+00,2.0950000e-01
8.4244004e+03,1.8401000e+00,4.0000000e+00,2.2680000e-01
8.3829082e+03,1.8433000e+00,4.0000000e+00,2.3580000e-01
8.2126436e+03,1.8525000e+00,4.0000000e+00,2.4050000e-01
8.0222910e+03,1.8627000e+00,4.0000000e+00,2.3710000e-01
7.8853638e+03,1.8710000e+00,4.0000000e+00,2.4110000e-01
7.8249033e+03,1.8751000e+00,4.0000000e+00,2.4920000e-01
7.7567056e+03,1.8792000e+00,4.0000000e+00,2.4100000e-01
7.6716895e+03,1.8840000e+00,4.0000000e+00,2.4020000e-01
7.5890093e+03,1.8889000e+00,4.0000000e+00,2.4290000e-01
7.5283765e+03,1.8923000e+00,4.0000000e+00,2.5720000e-01
7.4623374e+03,1.8955000e+00,4.0000000e+00,2.7620000e-01
7.3858286e+03,1.8991000e+00,4.0000000e+00,2.7010000e-01
7.3516040e+03,1.9001000e+00,4.0000000e+00,2.2990000e-01
7.4444077e+03,1.8931000e+00,4.0000000e+00,2.4270000e-01
7.6300786e+03,1.8809000e+00,4.0000000e+00,2.3430000e-01
7.8400273e+03,1.8670000e+00,4.0000000e+00,2.2260000e-01
7.9814932e+03,1.8569000e+00,4.0000000e+00,2.1970000e-01
8.0117979e+03,1.8543000e+00,4.0000000e+00,2.1910000e-01
7.9998164e+03,1.8542000e+00,4.0000000e+00,2.2910000e-01
7.9502378e+03,1.8568000e+00,4.0000000e+00,2.2300000e-01
7.8544009e+03,1.8620000e+00,4.0000000e+00,2.2720000e-01
7.7194404e+03,1.8685000e+00,4.0000000e+00,2.5530000e-01
7.7138755e+03,1.8685000e+00,4.0000000e+00,2.2710000e-01
8.0130864e+03,1.8550000e+00,4.0000000e+00,2.4810000e-01
8.5879902e+03,1.8281000e+00,4.0000000e+00,1.9690000e-01
9.1825576e+03,1.8020000e+00,4.0000000e+00,1.7520000e-01
9.5976045e+03,1.7866000e+00,3.0000000e+00,1.6600000e-01
9.9003428e+03,1.7746000e+00,3.0000000e+00,1.6300000e-01
1.0151401e+04,1.7661000e+00,3.0000000e+00,1.7010000e-01
1.0313459e+04,1.7608000e+00,4.0000000e+00,1.5750000e-01
1.0236510e+04,1.7603000e+00,4.0000000e+00,1.8430000e-01
1.0068930e+04,1.7664000e+00,3.0000000e+00,1.8500000e-01
9.9907461e+03,1.7690000e+00,3.0000000e+00,1.6330000e-01
1.0206544e+04,1.7660000e+00,3.0000000e+00,1.8260000e-01
1.0551883e+04,1.7606000e+00,3.0000000e+00,1.5100000e-01
1.1033756e+04,1.7492000e+00,3.0000000e+00,1.3870000e-01
1.1425916e+04,1.7408000e+00,3.0000000e+00,1.2720000e-01
1.1779747e+04,1.7324000e+00,3.0000000e+00,1.1730000e-01
1.2073574e+04,1.7252000e+00,3.0000000e+00,1.0670000e-01
1.2343630e+04,1.7230000e+00,3.0000000e+00,1.0600000e-01
1.2688510e+04,1.7212000e+00,3.0000000e+00,1.2680000e-01
1.2890584e+04,1.7236000e+00,3.0000000e+00,1.0170000e-01
1.2946020e+04,1.7285000e+00,3.0000000e+00,9.5600000e-02
1.2919028e+04,1.7343000e+00,3.0000000e+00,8.6800000e-02
1.2985702e+04,1.7397000e+00,3.0000000e+00,9.6100000e-02
1.3259340e+04,1.7429000e+00,3.0000000e+00,9.3400000e-02
1.3589103e+04,1.7443000e+00,3.0000000e+00,9.1400000e-02
1.3896689e+04,1.7463000e+00,3.0000000e+00,8.9600000e-02
1.4169620e+04,1.7470000e+00,3.0000000e+00,8.8500000e-02
1.4587256e+04,1.7482000e+00,3.0000000e+00,8.6500000e-02
1.5029774e+04,1.7507000e+00,3.0000000e+00,5.5300000e-02
1.5361174e+04,1.7538000e+00,3.0000000e+00,7.5200000e-02
1.5349416e+04,1.7601000e+00,3.0000000e+00,5.7100000e-02
1.5019829e+04,1.7675000e+00,3.0000000e+00,6.0200000e-02
1.4389049e+04,1.7774000e+00,3.0000000e+00,6.8700000e-02
1.3530874e+04,1.7915000e+00,3.0000000e+00,6.9200000e-02
1.2776146e+04,1.8041000e+00,2.0000000e+00,7.5200000e-02
1.2187314e+04,1.8167000e+00,2.0000000e+00,5.4300000e-02
1.2043368e+04,1.8264000e+00,2.0000000e+00,7.1300000e-02
1.2129831e+04,1.8312000e+00,2.0000000e+00,6.7500000e-02
1.2496963e+04,1.8286000e+00,2.0000000e+00,2.6200000e-02
1.3122477e+04,1.8202000e+00,3.0000000e+00,5.3700000e-02
1.3697026e+04,1.8081000e+00,3.0000000e+00,1.9900000e-02
1.3965997e+04,1.7969000e+00,3.0000000e+00,5.7900000e-02
1.4004899e+04,1.7864000e+00,3.0000000e+00,6.6000000e-02
1.3812520e+04,1.7778000e+00,3.0000000e+00,7.3900000e-02
1.3103676e+04,1.7698000e+00,3.0000000e+00,8.6300000e-02
1.2198676e+04,1.7700000e+00,3.0000000e+00,8.3200000e-02
1.1272171e+04,1.7745000e+00,3.0000000e+00,1.2810000e-01
1.0673013e+04,1.7822000e+00,4.0000000e+00,1.6490000e-01
1.0419324e+04,1.7862000e+00,4.0000000e+00,1.6910000e-01
1.0170701e+04,1.7901000e+00,4.0000000e+00,1.4690000e-01
9.9850938e+03,1.7950000e+00,3.0000000e+00,1.4830000e-01
9.8190283e+03,1.8014000e+00,3.0000000e+00,1.4860000e-01
9.5768662e+03,1.8120000e+00,3.0000000e+00,1.4990000e-01
9.3351611e+03,1.8229000e+00,3.0000000e+00,1.5450000e-01
8.9692402e+03,1.8385000e+00,4.0000000e+00,1.6810000e-01
8.4581816e+03,1.8572000e+00,4.0000000e+00,1.9350000e-01
7.9646655e+03,1.8745000e+00,4.0000000e+00,2.1430000e-01
7.6564146e+03,1.8876000e+00,4.0000000e+00,2.2300000e-01
7.6200547e+03,1.8895000e+00,4.0000000e+00,2.2370000e-01
7.6960391e+03,1.8843000e+00,4.0000000e+00,2.2260000e-01
7.7092969e+03,1.8826000e+00,4.0000000e+00,2.2270000e-01
7.6108779e+03,1.8878000e+00,4.0000000e+00,2.2470000e-01
7.4329302e+03,1.8992000e+00,4.0000000e+00,2.2720000e-01
7.1827114e+03,1.9169000e+00,4.0000000e+00,2.3030000e-01
6.9307749e+03,1.9374000e+00,4.0000000e+00,2.3440000e-01
6.7176719e+03,1.9568000e+00,4.0000000e+00,2.4020000e-01
6.4876650e+03,1.9818000e+00,4.0000000e+00,2.5130000e-01
6.3748594e+03,1.9979000e+00,4.0000000e+00,2.5920000e-01
6.2899678e+03,2.0120000e+00,4.0000000e+00,2.6590000e-01
6.2073408e+03,2.0277000e+00,4.0000000e+00,2.7270000e-01
6.1573994e+03,2.0388000e+00,4.0000000e+00,2.7600000e-01
6.1244648e+03,2.0486000e+00,4.0000000e+00,2.7670000e-01
6.0989922e+03,2.0564000e+00,4.0000000e+00,2.7650000e-01
6.0767773e+03,2.0626000e+00,4.0000000e+00,2.7630000e-01
6.0625381e+03,2.0664000e+00,4.0000000e+00,2.7600000e-01
6.0506055e+03,2.0673000e+00,4.0000000e+00,2.7730000e-01
6.0466484e+03,2.0650000e+00,4.0000000e+00,2.7950000e-01
6.0547280e+03,2.0589000e+00,4.0000000e+00,2.8210000e-01
6.0852705e+03,2.0484000e+00,4.0000000e+00,2.8290000e-01
6.1334121e+03,2.0358000e+00,4.0000000e+00,2.8080000e-01
6.1981436e+03,2.0211000e+00,4.0000000e+00,2.7600000e-01
6.2665928e+03,2.0081000e+00,4.0000000e+00,2.6990000e-01
6.3334756e+03,1.9978000e+00,4.0000000e+00,2.6390000e-01
6.3856206e+03,1.9929000e+00,4.0000000e+00,2.5900000e-01
6.3965942e+03,1.9949000e+00,4.0000000e+00,2.5730000e-01
6.3945796e+03,2.0001000e+00,4.0000000e+00,2.5620000e-01
6.4054541e+03,2.0044000e+00,4.0000000e+00,2.5360000e-01
6.4200278e+03,2.0075000e+00,4.0000000e+00,2.5080000e-01
6.4525723e+03,2.0087000e+00,4.0000000e+00,2.4640000e-01
6.5503467e+03,1.9999000e+00,4.0000000e+00,2.3890000e-01
6.6929468e+03,1.9839000e+00,4.0000000e+00,2.3140000e-01
6.8351982e+03,1.9659000e+00,4.0000000e+00,2.2820000e-01
7.0206421e+03,1.9448000e+00,4.0000000e+00,2.2660000e-01
7.5249951e+03,1.9057000e+00,4.0000000e+00,2.2100000e-01
8.4547920e+03,1.8611000e+00,4.0000000e+00,1.9120000e-01
9.6577529e+03,1.8269000e+00,4.0000000e+00,1.5450000e-01
1.0803894e+04,1.8074000e+00,3.0000000e+00,1.8600000e-01
1.2057855e+04,1.7950000e+00,3.0000000e+00,7.6500000e-02
1.3132407e+04,1.7874000e+00,3.0000000e+00,4.1900000e-02
1.3843441e+04,1.7869000e+00,3.0000000e+00,4.1100000e-02
1.3935768e+04,1.7968000e+00,3.0000000e+00,3.1200000e-02
1.3612693e+04,1.8116000e+00,4.0000000e+00,2.1600000e-02
1.3016912e+04,1.8315000e+00,1.0000000e+00,4.2000000e-03
1.2417278e+04,1.8486000e+00,1.0000000e+00,1.0000000e-04
1.1851767e+04,1.8627000e+00,1.0000000e+00,1.0000000e-04
1.1373752e+04,1.8774000e+00,1.0000000e+00,1.0000000e-04
1.1210416e+04,1.8858000e+00,1.0000000e+00,1.0000000e-04
1.1073538e+04,1.8923000e+00,1.0000000e+00,1.0000000e-04
1.0890064e+04,1.8950000e+00,1.0000000e+00,1.0000000e-04
1.0753935e+04,1.8949000e+00,1.0000000e+00,1.0000000e-04
1.0674433e+04,1.8939000e+00,1.0000000e+00,6.7000000e-03
1.0589357e+04,1.8947000e+00,1.0000000e+00,2.4400000e-02
1.0379064e+04,1.8996000e+00,1.0000000e+00,1.0200000e-02
1.0103318e+04,1.9071000e+00,1.0000000e+00,1.0000000e-04
9.9196064e+03,1.9138000e+00,1.0000000e+00,4.0000000e-04
9.8608477e+03,1.9181000e+00,1.0000000e+00,1.3100000e-02
9.8409941e+03,1.9228000e+00,1.0000000e+00,3.9100000e-02
9.8591875e+03,1.9276000e+00,1.0000000e+00,2.3000000e-02
9.9345547e+03,1.9308000e+00,1.0000000e+00,2.7000000e-03
1.0119468e+04,1.9316000e+00,1.0000000e+00,1.0000000e-04
1.0284343e+04,1.9299000e+00,1.0000000e+00,1.0000000e-04
1.0371158e+04,1.9289000e+00,1.0000000e+00,1.0000000e-04
1.0292429e+04,1.9302000e+00,1.0000000e+00,1.0000000e-04
1.0153472e+04,1.9317000e+00,1.0000000e+00,1.0000000e-04
9.9822549e+03,1.9313000e+00,1.0000000e+00,1.0000000e-04
9.8270703e+03,1.9279000e+00,1.0000000e+00,2.7000000e-03
9.6187334e+03,1.9256000e+00,1.0000000e+00,1.7900000e-02
9.2741904e+03,1.9271000e+00,1.0000000e+00,2.4000000e-02
9.0175322e+03,1.9266000e+00,1.0000000e+00,5.7300000e-02
8.8624111e+03,1.9201000e+00,4.0000000e+00,9.9100000e-02
8.7892559e+03,1.9118000e+00,3.0000000e+00,1.5470000e-01
8.8043418e+03,1.9010000e+00,3.0000000e+00,1.6670000e-01
8.9743896e+03,1.8881000e+00,3.0000000e+00,1.5690000e-01
9.1403740e+03,1.8760000e+00,3.0000000e+00,1.5920000e-01
9.0979854e+03,1.8738000e+00,3.0000000e+00,1.4140000e-01
8.8748184e+03,1.8808000e+00,3.0000000e+00,1.0040000e-01
8.5537158e+03,1.8929000e+00,3.0000000e+00,1.2690000e-01
8.3705127e+03,1.8971000e+00,4.0000000e+00,1.9820000e-01
8.0951748e+03,1.9027000e+00,4.0000000e+00,2.5040000e-01
7.6861533e+03,1.9151000e+00,4.0000000e+00,2.4970000e-01
7.4486250e+03,1.9231000e+00,4.0000000e+00,2.1350000e-01
7.4469341e+03,1.9154000e+00,4.0000000e+00,2.0120000e-01
7.6719224e+03,1.8951000e+00,4.0000000e+00,2.4510000e-01
7.9795645e+03,1.8740000e+00,4.0000000e+00,2.7240000e-01
8.2122100e+03,1.8617000e+00,4.0000000e+00,2.5990000e-01
8.3236348e+03,1.8557000e+00,4.0000000e+00,2.2090000e-01
8.4407607e+03,1.8495000e+00,3.0000000e+00,1.8090000e-01
8.5707666e+03,1.8434000e+00,4.0000000e+00,1.7810000e-01
8.6879834e+03,1.8385000e+00,4.0000000e+00,2.1200000e-01
8.7190791e+03,1.8369000e+00,4.0000000e+00,2.3910000e-01
8.6913545e+03,1.8360000e+00,4.0000000e+00,2.4220000e-01
8.7355479e+03,1.8326000e+00,4.0000000e+00,2.2940000e-01
9.0070674e+03,1.8224000e+00,3.0000000e+00,2.0460000e-01
9.6322783e+03,1.8067000e+00,4.0000000e+00,2.0380000e-01
1.0217966e+04,1.7949000e+00,3.0000000e+00,2.1040000e-01
1.0528500e+04,1.7881000e+00,3.0000000e+00,1.7030000e-01
1.0429389e+04,1.7911000e+00,3.0000000e+00,1.1270000e-01
1.0234386e+04,1.7976000e+00,3.0000000e+00,1.0030000e-01
9.8390508e+03,1.8114000e+00,4.0000000e+00,1.8090000e-01
9.2767461e+03,1.8299000e+00,4.0000000e+00,2.3070000e-01
8.4435137e+03,1.8583000e+00,4.0000000e+00,2.3310000e-01
7.6604053e+03,1.8937000e+00,4.0000000e+00,2.5570000e-01
7.2350757e+03,1.9219000e+00,4.0000000e+00,2.6780000e-01
6.9598833e+03,1.9463000e+00,4.0000000e+00,2.7140000e-01
6.7869419e+03,1.9639000e+00,4.0000000e+00,2.8480000e-01
6.6675166e+03,1.9814000e+00,4.0000000e+00,2.9010000e-01
6.6589692e+03,1.9908000e+00,4.0000000e+00,2.8530000e-01
6.8566675e+03,1.9859000e+00,4.0000000e+00,2.7650000e-01
7.3150000e+03,1.9659000e+00,4.0000000e+00,2.6500000e-01
7.8053413e+03,1.9470000e+00,4.0000000e+00,2.2920000e-01
8.2018145e+03,1.9336000e+00,2.0000000e+00,1.3190000e-01
8.5759951e+03,1.9200000e+00,2.0000000e+00,1.4800000e-02
9.1826895e+03,1.8955000e+00,2.0000000e+00,3.5000000e-02
9.8442373e+03,1.8735000e+00,3.0000000e+00,1.0430000e-01
1.0436583e+04,1.8581000e+00,3.0000000e+00,1.1140000e-01
1.1010721e+04,1.8455000e+00,3.0000000e+00,9.8700000e-02
1.1621662e+04,1.8339000e+00,3.0000000e+00,7.1100000e-02
1.2465441e+04,1.8190000e+00,3.0000000e+00,5.4900000e-02
1.3118136e+04,1.8090000e+00,3.0000000e+00,4.9300000e-02
1.3592268e+04,1.8040000e+00,3.0000000e+00,4.1600000e-02
1.3839643e+04,1.8019000e+00,3.0000000e+00,4.6800000e-02
1.3673707e+04,1.7999000e+00,3.0000000e+00,5.8100000e-02
1.3083136e+04,1.7993000e+00,3.0000000e+00,5.9700000e-02
1.2381789e+04,1.8001000e+00,3.0000000e+00,5.7900000e-02
1.1841737e+04,1.8000000e+00,3.0000000e+00,1.2190000e-01
1.1412777e+04,1.7967000e+00,3.0000000e+00,1.7030000e-01
1.1152400e+04,1.7885000e+00,3.0000000e+00,1.6610000e-01
1.1131372e+04,1.7799000e+00,3.0000000e+00,1.6170000e-01
1.1465482e+04,1.7702000e+00,3.0000000e+00,1.6010000e-01
1.2184147e+04,1.7598000e+00,3.0000000e+00,1.3710000e-01
1.2899735e+04,1.7523000e+00,3.0000000e+00,1.1970000e-01
1.3606500e+04,1.7472000e+00,3.0000000e+00,1.1420000e-01
1.4182786e+04,1.7453000e+00,3.0000000e+00,8.6800000e-02
1.4535950e+04,1.7456000e+00,3.0000000e+00,7.1800000e-02
1.4726245e+04,1.7472000e+00,3.0000000e+00,7.0200000e-02
1.4674384e+04,1.7488000e+00,3.0000000e+00,6.9900000e-02
1.4539700e+04,1.7505000e+00,3.0000000e+00,6.6600000e-02
1.4418178e+04,1.7527000e+00,3.0000000e+00,8.5400000e-02
1.4244409e+04,1.7546000e+00,3.0000000e+00,1.0930000e-01
1.3721881e+04,1.7573000e+00,3.0000000e+00,1.0180000e-01
1.2921899e+04,1.7636000e+00,3.0000000e+00,7.4700000e-02
1.2028017e+04,1.7758000e+00,3.0000000e+00,9.0100000e-02
1.0983882e+04,1.7969000e+00,3.0000000e+00,1.5220000e-01
9.9389688e+03,1.8235000e+00,4.0000000e+00,2.0200000e-01
8.7482158e+03,1.8608000e+00,4.0000000e+00,2.3670000e-01
7.7867764e+03,1.9041000e+00,4.0000000e+00,2.6040000e-01
7.1180435e+03,1.9491000e+00,4.0000000e+00,2.7500000e-01
6.7247236e+03,1.9849000e+00,4.0000000e+00,2.8320000e-01
6.4855576e+03,2.0105000e+00,4.0000000e+00,2.7360000e-01
6.4059019e+03,2.0189000e+00,4.0000000e+00,2.7490000e-01
6.4027441e+03,2.0184000e+00,4.0000000e+00,2.8990000e-01
6.4292813e+03,2.0137000e+00,4.0000000e+00,2.8640000e-01
6.4343486e+03,2.0117000e+00,4.0000000e+00,2.8060000e-01
6.4316323e+03,2.0108000e+00,4.0000000e+00,2.7640000e-01
6.4550259e+03,2.0081000e+00,4.0000000e+00,2.7580000e-01
6.4845190e+03,2.0062000e+00,4.0000000e+00,2.7670000e-01
6.4940293e+03,2.0072000e+00,4.0000000e+00,2.8340000e-01
6.4803745e+03,2.0100000e+00,4.0000000e+00,2.7880000e-01
6.4615542e+03,2.0135000e+00,4.0000000e+00,2.6520000e-01
6.4374219e+03,2.0177000e+00,4.0000000e+00,2.7330000e-01
6.4145376e+03,2.0215000e+00,4.0000000e+00,2.7780000e-01
6.3879312e+03,2.0256000e+00,4.0000000e+00,2.7370000e-01
6.3514932e+03,2.0293000e+00,4.0000000e+00,2.8540000e-01
6.3156724e+03,2.0323000e+00,4.0000000e+00,2.8980000e-01
6.3000308e+03,2.0329000e+00,4.0000000e+00,2.8280000e-01
6.2944482e+03,2.0324000e+00,4.0000000e+00,2.8510000e-01
6.3005615e+03,2.0301000e+00,4.0000000e+00,2.8670000e-01
6.3094097e+03,2.0271000e+00,4.0000000e+00,2.8380000e-01
6.3074243e+03,2.0260000e+00,4.0000000e+00,2.8380000e-01
6.3137539e+03,2.0241000e+00,4.0000000e+00,2.8900000e-01
6.3303140e+03,2.0203000e+00,4.0000000e+00,2.8840000e-01
6.3323574e+03,2.0180000e+00,4.0000000e+00,2.8650000e-01
6.3277642e+03,2.0160000e+00,4.0000000e+00,2.8520000e-01
6.3163110e+03,2.0143000e+00,4.0000000e+00,2.8470000e-01
6.3011572e+03,2.0132000e+00,4.0000000e+00,2.8810000e-01
6.2773369e+03,2.0127000e+00,4.0000000e+00,2.9740000e-01
6.2444946e+03,2.0143000e+00,4.0000000e+00,3.0530000e-01
6.2108774e+03,2.0175000e+00,4.0000000e+00,3.1140000e-01
6.1688125e+03,2.0235000e+00,4.0000000e+00,3.1120000e-01
6.1339404e+03,2.0300000e+00,4.0000000e+00,3.0830000e-01
6.1037046e+03,2.0371000e+00,4.0000000e+00,3.0450000e-01
6.0925894e+03,2.0429000e+00,4.0000000e+00,3.0350000e-01
6.1236313e+03,2.0427000e+00,4.0000000e+00,3.0460000e-01
6.2078447e+03,2.0346000e+00,4.0000000e+00,3.0190000e-01
6.3260942e+03,2.0210000e+00,4.0000000e+00,2.9260000e-01
6.4530591e+03,2.0053000e+00,4.0000000e+00,2.7490000e-01
6.5735625e+03,1.9902000e+00,4.0000000e+00,2.6070000e-01
6.7204341e+03,1.9715000e+00,4.0000000e+00,2.6330000e-01
6.8003066e+03,1.9600000e+00,4.0000000e+00,2.7240000e-01
6.8284639e+03,1.9540000e+00,4.0000000e+00,2.7620000e-01
6.8152734e+03,1.9528000e+00,4.0000000e+00,2.8290000e-01
6.7881060e+03,1.9540000e+00,4.0000000e+00,2.8880000e-01
6.7116162e+03,1.9615000e+00,4.0000000e+00,2.8470000e-01
6.5834771e+03,1.9767000e+00,4.0000000e+00,2.7860000e-01
6.4583862e+03,1.9929000e+00,4.0000000e+00,2.7860000e-01
6.3456641e+03,2.0090000e+00,4.0000000e+00,2.9840000e-01
6.2546792e+03,2.0229000e+00,4.0000000e+00,3.0960000e-01
6.1517456e+03,2.0401000e+00,4.0000000e+00,3.0260000e-01
6.1371216e+03,2.0448000e+00,4.0000000e+00,2.9610000e-01
6.2479014e+03,2.0320000e+00,4.0000000e+00,2.9870000e-01
6.3914072e+03,2.0140000e+00,4.0000000e+00,2.9750000e-01
6.4675596e+03,2.0045000e+00,4.0000000e+00,2.6860000e-01
6.5074517e+03,2.0005000e+00,4.0000000e+00,2.4250000e-01
6.5478501e+03,1.9965000e+00,4.0000000e+00,2.5690000e-01
6.5829102e+03,1.9926000e+00,4.0000000e+00,2.8330000e-01
6.5617070e+03,1.9948000e+00,4.0000000e+00,2.8660000e-01
6.5021211e+03,2.0013000e+00,4.0000000e+00,2.8650000e-01
6.4822798e+03,2.0037000e+00,4.0000000e+00,2.8530000e-01
6.4921665e+03,2.0028000e+00,4.0000000e+00,2.7290000e-01
6.4816304e+03,2.0041000e+00,4.0000000e+00,2.6900000e-01
6.4185942e+03,2.0121000e+00,4.0000000e+00,2.8040000e-01
6.3247500e+03,2.0254000e+00,4.0000000e+00,2.7740000e-01
6.2523486e+03,2.0407000e+00,4.0000000e+00,2.9080000e-01
6.2792524e+03,2.0459000e+00,4.0000000e+00,3.1660000e-01
6.4670342e+03,2.0418000e+00,4.0000000e+00,3.0560000e-01
6.7714585e+03,2.0303000e+00,4.0000000e+00,2.6120000e-01
7.1341904e+03,2.0160000e+00,1.0000000e+00,1.9570000e-01
7.5886167e+03,1.9975000e+00,1.0000000e+00,7.4400000e-02
8.0877827e+03,1.9776000e+00,1.0000000e+00,6.4000000e-03
8.5863545e+03,1.9590000e+00,1.0000000e+00,6.0000000e-04
8.9130039e+03,1.9462000e+00,1.0000000e+00,2.6000000e-03
8.9786436e+03,1.9389000e+00,1.0000000e+00,2.5400000e-02
8.8987588e+03,1.9357000e+00,1.0000000e+00,6.1700000e-02
8.7319609e+03,1.9314000e+00,4.0000000e+00,1.0450000e-01
8.4912871e+03,1.9299000e+00,4.0000000e+00,1.5080000e-01
